NUM,COMPANY_NAME,CEO,VENTURE_TYPE,LOCATION,TYPE,TYPE_DETAIL,VENTURE_START_DATE,VENTURE_END_DATE
227,주식회사 지에스하이테크,이**,혁신성장유형,경기,제조업,자동제어 및 자동분석 시스템 개발업,20260311,20290310
228,더좋은시스템 주식회사,김**,혁신성장유형,경기,제조업,"무선조명제어 컨트롤러, 무선조명제어 시스템, LED 등기구",20260311,20290310
229,주식회사 지엔케어랩,정**,혁신성장유형,경기,제조업,건강기능식품,20260311,20290310
230,주식회사 일하다디자인,최**,혁신성장유형,서울,제조업,목재가구 제조 / 실내장식 / 인테리어 ,20260311,20290310
231,주식회사 더빈즈,김**,혁신성장유형,서울,제조업,고단백 비건 가공식품,20260311,20290310
232,주식회사 브로스랩,심**,혁신성장유형,광주,제조업,"산업용 로봇 제조업, 통신장비, 자동차 신품 부품, 자동차 차체용 신품 부품, 자동차 전용 신품 부품, 화장품 등, 컴퓨터, 주변장치, 소프트웨어, 모터센저",20260311,20290310
233,주식회사 세광콘트롤,김**,혁신성장유형,충남,제조업,배전반 및 자동제어반,20260311,20290310
234,(주)이노플로우,장**,혁신성장유형,경기,제조업,반도체및엘씨디설비부품,20260311,20290310
235,주식회사 에스피앰,"김**,민**",혁신성장유형,서울,제조업,컴퓨터 주변기기,20260311,20290310
236,주식회사 나모수,"임**,이**",혁신성장유형,경기,제조업,어린이놀이시설물,20260311,20290310
237,에코텍서비스,원**,혁신성장유형,경기,제조업,수질 정화제 등,20260311,20290310
238,주식회사아이앤테크,이**,혁신성장유형,경북,제조업,자동차부품,20260311,20290310
239,천일테크윈주식회사,박**,혁신성장유형,인천,제조업,"와이어링 하네스, 케이블 등",20260311,20290310
240,주식회사 대운,이**,혁신성장유형,경기,건설운수,방수공사 및 건축자재도소매,20260311,20290310
241,주식회사 헬리오스,유**,혁신성장유형,인천,제조업,"반도체 제조용 기계 제조업,응용 소프트웨어 개발 및 공급업,물리, 화학 및 생물학 연구개발업",20260311,20290310
242,주식회사 퍼지라인스튜디오,김**,혁신성장유형,서울,제조업,실시간 멀티플레이어 LBE IoT 플랫폼,20260311,20290310
243,주식회사 파이어웍스,유**,혁신성장유형,경기,제조업,"화장품 제조, 화장품 유통, 화장품 수출",20260311,20290310
244,주식회사 케이즈,구**,벤처투자유형,인천,제조업,스테인리스 주방용품,20260311,20290310
245,에스엠에스,윤**,혁신성장유형,경기,제조업,산업용로봇,20260311,20290310
246,주식회사 에이원이엔지,조**,벤처투자유형,서울,제조업,"화장품단상자,용기",20260311,20290310
247,주식회사 명성기업,전**,벤처투자유형,서울,제조업,농업용 냉온풍기,20260311,20290310
248,주식회사 펑거스인터내셔널,박**,벤처투자유형,서울,도소매업,마케팅 대행 및 일반식품 판매,20260311,20290310
249,주식회사 낙동,박**,벤처투자유형,경기,도소매업,공산품,20260311,20290310
250,주식회사 제트론,조**,벤처투자유형,경기,제조업,"탈탄소 바이오 원유, 탈탄소 혁신 에너지 및 화학 소재, LTP-SYNBIO-AI 기반 탈탄소 자가순환 리파이너리 공정 솔루션",20260311,20290310
251,주식회사 메디웨이코리아,도**,연구개발유형,경북,제조업,"화장품(탈모 케어, 재생크림, 여드름 케어, 민감성 피부 케어, 기미&미백 등 각종 솔루션) ",20260310,20290309
252,(주)이노솔루션,정**,혁신성장유형,경기,제조업,"무현상 인쇄판재, 무현상 써멀CTP, 무현상 UV-CTP, 감광액, 출판업",20260310,20290309
253,주식회사 콘치즈브랜더스,박**,연구개발유형,강원,제조업,뷰티테크(Beauty-Tech) 및 글로벌 커머스 솔루션,20260310,20290309
254,(주)안혁,이**,혁신성장유형,경기,제조업,"의료소모품, 의료기기",20260310,20290309
255,주식회사 골든에이바이오,"심**,한**",혁신성장유형,서울,도소매업,의료기기 2등급,20260310,20290309
256,주식회사 에이지에이세미콘,조**,연구개발유형,경기,제조업,옥.내외 전광판,20260310,20290309
257,주식회사 포엠아이텍,현**,연구개발유형,경기,제조업,"전기전자제품,유선 통신장비 제조업,통신기기/방송장비/감시카메라,정보통신공사업,전기전자부품,시스템 소프트웨어 개발 및 공급업,전기전자설계",20260310,20290309
258,이응니은미음기역,김**,혁신성장유형,경기,제조업,운동기구 제작,20260310,20290309
259,(주)푸르고,김**,혁신성장유형,부산,제조업,가정용 무선청소기 개발및 제조,20260310,20290309
260,주식회사 제이에스비,K**,혁신성장유형,경기,제조업,화장품,20260310,20290309
261,주식회사 미삭,오**,혁신성장유형,전남,제조업,"자동차, 가전 및 태양광 ",20260310,20290309
262,만선 영어조합법인,차**,혁신성장유형,전북,제조업,"간장게장, 연어장, 떡류, 냉동수산물 외",20260310,20290309
263,주식회사 다온테크,송**,혁신성장유형,경기,제조업,창세트,20260310,20290309
264,주식회사 제이피테크,정**,혁신성장유형,경기,제조업,저궤도 위성 ,20260310,20290309
265,(주)대명산업,백**,혁신성장유형,경기,제조업,"책상, 접이형 책상 등",20260310,20290309
266,주식회사 앰티스(AMTS),박**,혁신성장유형,경남,제조업,전기차단기 케이스,20260310,20290309
267,(주)현대화물퀵,최**,혁신성장유형,경기,건설운수,화물운송주선,20260310,20290309
268,바로미트통상 주식회사,유**,벤처투자유형,경기,도소매업,정육 외,20260310,20290309
269,주식회사 메타팩,정**,혁신성장유형,경기,제조업,글라스웨이퍼 생산,20260310,20290309
270,(주)리얼트라이얼,최**,혁신성장유형,경기,연구개발서비스,임상시험지원,20260310,20290309
271,(주) 한맥세라믹,박**,혁신성장유형,전남,제조업,"도자기식기제조용 소재(소지,유약)",20260310,20290309
272,아이본건설 주식회사,강**,혁신성장유형,경북,건설운수,"실내건축,금속구조물창호,토목건축 ",20260310,20290309
273,주식회사 애니디어,한**,혁신성장유형,경기,연구개발서비스,"의학 및 약학 연구개발업,의료용품 도매업,전자상거래 소매업",20260310,20290309
274,(주)미경테크,이**,연구개발유형,경기,제조업,"전자부품,자동차부품 제조",20260310,20290309
275,(주)목포샤링,정**,혁신성장유형,전남,제조업,"철구조물제작설치, HANDRAIL ",20260310,20290309
276,제이스스페이스,장**,혁신성장유형,경기,제조업,조형물 조명장치제조,20260310,20290309
277,주식회사 온겸에프엔비,박**,혁신성장유형,광주,제조업,"칼국수반죽, 밀가루 면류",20260310,20290309
278,유한회사 하임,천**,혁신성장유형,전남,제조업,"펌프시설 설치공사,농업용 펌프 및 수리 , 상하수도 펌프 제조",20260310,20290309
279,주식회사 앤스윗,조**,혁신성장유형,경기,제조업,"과채가공,신선편의식품",20260310,20290309
280,(주)이룰건축,이**,혁신성장유형,경기,건설운수,모듈러 주택,20260310,20290309
281,반려동물훈련학교,노**,혁신성장유형,경기,제조업,"애견훈련용품개발,제작,판매,특허출원",20260310,20290309
282,주식회사 노버스,윤**,혁신성장유형,세종,제조업,광케이블 및 모듈,20260310,20290309
283,주식회사 유로픽스,이**,혁신성장유형,경기,제조업,방진너트류,20260310,20290309
284,주식회사 나라샤,이**,벤처투자유형,경기,도소매업,전자상거래소매업,20260310,20290309
285,(주)한국초음파,임**,혁신성장유형,경기,제조업,"초음파세척기, 고압세척기 외",20260310,20290309
286,주식회사 문성엠에스케이,권**,혁신성장유형,경남,제조업,반도체 제조용 장비 제조,20260310,20290309
287,유에이엠코리아텍 주식회사,박**,벤처투자유형,인천,제조업,공기조화장치 제조업,20260310,20290309
288,주식회사 람다원,박**,벤처투자유형,대전,제조업,테라헤르츠 모듈 및 비파괴 검사 시스템,20260310,20290309
289,주식회사 힐템,김**,벤처투자유형,대전,연구개발서비스,헬스푸드 제조 rnd,20260310,20290309
290,주식회사 벤티스(BENTIS),김**,혁신성장유형,경기,도소매업,생활용 가구,20260305,20290304
291,주식회사 제이에이치이엔지,김**,혁신성장유형,인천,건설운수,전기공사 및 소방시설공사 관련 기술서비스,20260305,20290304
292,(주)진진에프엔비,임**,혁신성장유형,경기,제조업,김밥속재료,20260305,20290304
293,(주)서광기업,김**,혁신성장유형,경북,제조업,자동차 부품(콘솔),20260305,20290304
294,주식회사 자이스웍스,백**,혁신성장유형,서울,제조업,"지능제어 기반의 로봇 시스템, 근골격 자세 케어 시스템, 스마트 센서 솔루션 시스템",20260304,20290303
295,주식회사 네이쳐스웨이,유**,혁신성장유형,경기,제조업,친환경 완충재 제조,20260304,20290303
296,인프라테크닉스 주식회사,"송**,정**",연구개발유형,대구,제조업,유리섬유철근,20260304,20290303
297,주식회사 엑트온,강**,혁신성장유형,경기,제조업,산업용 고출력 레이저 광학 스케너 시스템 ,20260304,20290303
298,주식회사 엠앤에르,김**,혁신성장유형,인천,제조업,빵,20260304,20290303
299,이와세코스파한국 주식회사,K**,혁신성장유형,서울,제조업,"화장품, 화장품 원료",20260304,20290303
300,(주)홈앤살롱,서**,혁신성장유형,서울,도소매업,헤어 트리트먼트 및 에센스,20260304,20290303
301,콜마르브레드,김**,혁신성장유형,세종,제조업,빵류 제조업,20260304,20290303
302,주식회사 이마스,김**,혁신성장유형,경기,제조업,"바닥용 매트, 운동용 매트",20260304,20290303
303,주식회사 신진유압서비스,신**,혁신성장유형,경남,제조업,"유압기계및 설비 유지보수서비스, 수리  유압기계및 부품제조",20260304,20290303
304,주식회사 브레인에이블,박**,연구개발유형,서울,도소매업,"레이저에이블, 리딩에이블, 리스닝에이블",20260304,20290303
305,주식회사 케이엠유에이브이,마**,혁신성장유형,부산,제조업,해양 특화 무인항공기(UAV) 기반 선박 운용·감시·어군탐지 통합 서비스,20260304,20290303
306,(주)화성금속,원**,혁신성장유형,경남,제조업,볼트 및 너트,20260304,20290303
307,메가테크 주식회사,이**,혁신성장유형,대전,제조업,의료용가스공급장치 외,20260304,20290303
308,주식회사 에이오티코리아,이**,혁신성장유형,서울,도소매업,"전자부품 서비스업, 소프트웨어 및 하드웨어 개발업 등",20260304,20290303
309,주식회사 가온,김**,혁신성장유형,대전,제조업,대추씨제거장치 / 글로브 박스/UV LAMP TEST CHAMBER 제작 외,20260304,20290303
310,에코쏠라에너지 주식회사,임**,혁신성장유형,경기,제조업,건물일체형 태양광 모듈(BIPV),20260304,20290303
311,주식회사 대경에코,조**,혁신성장유형,광주,제조업,케이불 트레이 및 데크,20260304,20290303
312,미림니트 (주),심**,혁신성장유형,서울,제조업,니트(스웨터),20260304,20290303
313,(주)지와이텐트,최**,혁신성장유형,경기,건설운수,막구조물제작및설치,20260304,20290303
314,주식회사 리움,김**,혁신성장유형,경기,연구개발서비스,냉온감 압박밴드 및 감각진동검사 ,20260304,20290303
315,주식회사 진성식품,서**,혁신성장유형,전북,제조업,"기타 수산동물 가공 및 저장 처리업,기타 식사용 가공처리 조리식품 제조업,수산물가공,무역업,수산물,기계장비",20260304,20290303
316,엔텍그린 주식회사,한**,혁신성장유형,인천,제조업,"스마트 축산 분뇨처리기,음식물처리기,전기,전자 통신관련부품, 수소수관련기기,광고대행,광고형 소매, 카탈로그형 소매,전자상거래 소매 중개업,온라인 마케팅",20260304,20290303
317,주식회사 유씨앤,권**,혁신성장유형,경기,제조업,"민방위복, 전투복, 형광우의, 경찰조끼 등",20260304,20290303
318,주식회사 두본코리아,조**,혁신성장유형,서울,제조업,"화장품 제조업,도매 및 소매업",20260304,20290303
319,주식회사 에스피디(SPD),"황**,김**",혁신성장유형,서울,제조업,"판촉물 인쇄, 판촉물 유통",20260304,20290303
320,주식회사 해길토건,황**,혁신성장유형,충북,건설운수,토공사업,20260304,20290303
321,주식회사 제이비컴퍼니즈,정**,혁신성장유형,서울,제조업,남자 여자 겉옷 제조업,20260304,20290303
322,주식회사 브레인드롭,이**,혁신성장유형,서울,도소매업,방염제 ,20260304,20290303
323,주식회사 네오세라믹,이**,혁신성장유형,전남,제조업,도자기,20260304,20290303
324,주식회사 아스리젠,왕**,혁신성장유형,서울,연구개발서비스,연구개발업(신약 및 세포치료제 등)/의약품 등,20260304,20290303
325,(주)퍼레니얼,박**,벤처투자유형,서울,제조업,스킨케어 화장품,20260304,20290303
326,주식회사 아인에너지,민**,혁신성장유형,충북,제조업,접속반,20260304,20290303
327,주식회사 하이셈,이**,혁신성장유형,경기,제조업,반도체 생산 부품,20260304,20290303
328,주식회사 케이에스엠티,김**,혁신성장유형,경기,제조업,"장비 ,소재",20260304,20290303
329,풍림전자주식회사,임**,혁신성장유형,서울,도소매업,가전제품 및 명상용 기기 제품,20260304,20290303
330,(주)한경시스템,유**,연구개발유형,대구,제조업,"도로살수분사장치 도로염수분사장치, 분사기 소화기, 쿨링포그,배전반 및 전기 자동제어반 제조업,토공사업,상하수도설비공사업,콘크리트제품",20260304,20290303
331,주식회사 씨앤비에이치,정**,연구개발유형,대전,제조업,화장품원료,20260304,20290303
332,주식회사 지티에이에어로스페이스 (GTA Aerospace),박**,벤처투자유형,전북,제조업,"여객용 항공기 기내 인테리어 부품, 항공기용 부품 감항인증",20260304,20290303
333,농업회사법인 주식회사 솔,정**,벤처투자유형,경북,도소매업,특정주류(지역특산주) 유통,20260304,20290303
